section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768527658967,787.543,462.495,1.0,47,,-2.6075887122922765,8.705084885520499
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768533968967,772.899,454.184,1.0,47,,-3.5637989728774166,9.238155926170238
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768536912967,791.014,457.847,1.0,47,,-2.3828236330407435,9.005690802367301
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768542971967,817.405,470.65,1.0,47,,-0.663123648310493,8.182017883594945
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768549250967,806.524,478.843,1.0,47,,-1.3699915531854092,7.65203255337321
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768552396967,771.685,475.485,1.0,47,,-3.6350274881117453,7.863305865420707
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768558795967,777.529,464.651,1.0,47,,-3.258631315116923,8.56385058622425
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768564932967,782.698,480.274,1.0,47,,-2.9179732140719623,7.556400629754193
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768568266967,776.519,469.681,1.0,47,,-3.3226901286505974,8.238982173527022
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768574319967,762.026,465.408,1.0,47,,-4.266865377668436,8.51107047173917
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768577322967,767.085,481.286,1.0,47,,-3.9318443564456524,7.487869988976126
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768584212967,801.993,494.874,1.0,47,,-1.6623556459812001,6.616044124676486
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768590181967,796.513,473.524,1.0,47,,-2.0216014473647954,7.994403448149167
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768592988967,828.337,461.222,1.0,47,,0.04828436672593709,8.791281068723011
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768599282967,817.574,474.781,1.0,47,,-0.6519260141807882,7.915176390182891
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768602572967,787.294,479.17,1.0,47,,-2.6196593981976375,7.628475725150866
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768609003967,801.099,484.96,1.0,47,,-1.7217097376032215,7.25638678155296
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768615092967,817.13,477.702,1.0,47,,-0.680633471672346,7.726514304720265
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768618205967,799.075,504.474,1.0,47,,-1.8504304877581945,5.995537350176546
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768624232967,799.135,487.298,1.0,47,,-1.8489245075505567,7.10516733950139
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768627455967,810.594,488.021,1.0,47,,-1.1046371415512957,7.059473523952323
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768634023967,810.822,487.654,1.0,47,,-1.089869820175233,7.083216952404414
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768640061967,814.046,493.986,1.0,47,,-0.8800641562228104,6.674327208397731
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768643356967,771.872,462.074,1.0,47,,-3.627621800764943,8.72884100204207
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768649928967,777.033,447.671,1.0,47,,-3.29697169013461,9.659386086484306
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768652988967,793.773,479.536,1.0,47,,-2.198563290997429,7.605798344195491
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768658689967,791.858,494.453,1.0,47,,-2.320106809160306,6.642134286161015
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768664852967,791.804,480.769,1.0,47,,-2.326252402273945,7.525884486264267
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768668130967,767.799,479.729,1.0,47,,-3.885979480487684,7.588545392171714
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768674235967,749.294,459.946,1.0,47,,-5.097750244756517,8.859307342595995
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768677395967,788.348,471.994,1.0,47,,-2.5528238411967648,8.0919812299824
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768683762967,808.537,476.813,1.0,47,,-1.2393421483162674,7.783315297232698
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768689858967,800.393,490.608,1.0,47,,-1.7667541499345347,6.891475525216619
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768692931967,801.587,503.33,1.0,47,,-1.6876468061079852,6.069667068553928
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768699230967,783.531,496.036,1.0,47,,-2.860154154856155,6.538706932826611
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768702345967,769.081,508.21,1.0,47,,-3.7941676686561725,5.750295298587364
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768708617967,795.269,471.453,1.0,47,,-2.1028577175762604,8.127992665082536
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768714884967,821.25,458.102,1.0,47,,-0.41328728518196206,8.992594578984196
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768718200967,791.622,466.994,1.0,47,,-2.3410256858356027,8.415313640020502
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768724245967,800.936,471.966,1.0,47,,-1.7342371761824549,8.095573080407062
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768727684967,797.721,467.274,1.0,47,,-1.944141137160613,8.398149930425124
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768733876967,799.588,495.314,1.0,47,,-1.818326950967464,6.587365410210257
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768739891967,782.299,492.388,1.0,47,,-2.940915291921003,6.7741265243223685
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768742985967,778.193,502.236,1.0,47,,-3.2049462295179545,6.137539668839965
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768749475967,811.409,484.204,1.0,47,,-1.0520184011003622,7.30614500236767
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768752472967,811.844,485.72,1.0,47,,-1.0236159496774273,7.208201140516112
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768758687967,829.368,490.378,1.0,47,,0.1146930503581933,6.907930827340525
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768764958967,790.404,489.622,1.0,47,,-2.41541025293152,6.9539593536277895
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768768258967,795.056,471.894,1.0,47,,-2.1166119150799743,8.099457647189618
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768774274967,804.945,470.443,1.0,47,,-1.4736571029487333,8.194391525979277
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768777484967,827.076,478.046,1.0,47,,-0.034015341921417884,7.704616434449813
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768783649967,797.326,480.272,1.0,47,,-1.9675194384031192,7.558696393428377
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768789853967,789.657,473.081,1.0,47,,-2.467451970810854,8.022008239048134
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768793068967,811.602,458.474,1.0,47,,-1.0417379169845977,8.96792911083763
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768799277967,836.159,459.153,1.0,47,,0.5578729683127469,8.9248932575287
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768802464967,815.154,476.424,1.0,47,,-0.8091772990910452,7.808946155439652
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768808900967,837.294,486.631,1.0,47,,0.6296602485834042,7.15000517479926
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768814888967,820.541,470.454,1.0,47,,-0.4590815005645775,8.194860836490976
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768817983967,815.867,465.238,1.0,47,,-0.7635346764145771,8.531466523361328
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768824560967,793.587,468.764,1.0,47,,-2.212821716890536,8.301360440170589
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768827396967,789.651,482.961,1.0,47,,-2.4656463882346835,7.38399919679645
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768834001967,779.486,477.967,1.0,47,,-3.1273351445088,7.7047701572737965
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768840136967,805.776,452.923,1.0,47,,-1.4220311246699102,9.32574640542513
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768843175967,792.112,460.627,1.0,47,,-2.31066563362147,8.826415194285845
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768849270967,808.932,467.717,1.0,47,,-1.2146315080552958,8.370810062929346
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768852380967,765.159,467.433,1.0,47,,-4.062272404891637,8.38130184813585
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768858606967,757.381,474.63,1.0,47,,-4.564777587189532,7.914912737704137
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768864925967,794.722,443.493,1.0,,,-2.144645190858766,9.932792437671361
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768868498967,783.742,446.143,1.0,,,-2.860070480445885,9.759601181877136
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768875560967,798.647,458.765,1.0,,,-1.885471999557133,8.947642100272601
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768877404967,820.432,475.012,1.0,,,-0.4660782531127369,7.9004426679581705
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768884489967,821.22,474.169,1.0,,,-0.414811084839149,7.954883416373319
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768889882967,834.728,459.242,1.0,,,0.46468914831837477,8.919167401785472
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768893208967,830.149,450.725,1.0,,,0.16673473227802368,9.469171131448025
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768899218967,821.611,481.312,1.0,,,-0.3892743454121372,7.493482212600432
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768902340967,814.956,479.749,1.0,,,-0.8218560435023652,7.594164314097536
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768908568967,805.865,496.986,1.0,,,-1.4108298461323605,6.479923682093582
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768914946967,796.027,488.755,1.0,,,-2.050505068482061,7.010644533745533
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768917976967,787.638,491.464,1.0,,,-2.5946265782807942,6.834622650348639
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768924524967,786.466,491.817,1.0,48,,-2.670621867469992,6.811611765569657
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768927741967,773.428,471.993,1.0,48,,-3.5229067597115526,8.089100371054778
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768934092967,776.243,469.609,1.0,48,,-3.340629869594427,8.243588308375054
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768940017967,776.329,470.088,1.0,48,,-3.334921319030895,8.21267688613357
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768943121967,773.183,473.879,1.0,48,,-3.538217257346472,7.967318843463274
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768949319967,788.096,471.214,1.0,48,,-2.5693731492126894,8.142303574321346
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768952365967,800.913,469.212,1.0,48,,-1.7361911648805104,8.273443739334397
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768959063967,781.428,479.104,1.0,48,,-3.0008160723220088,7.631704017512545
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768965085967,800.675,466.784,1.0,48,,-1.7520141018239872,8.430144809642222
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768967978967,809.795,492.241,1.0,48,,-1.1561509657785558,6.7867666468615635
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768974223967,812.282,466.289,1.0,48,,-0.9967727950177822,8.46333452696155
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768977303967,798.224,494.22,1.0,48,,-1.9070117232061985,6.657912221149164
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768984360967,791.021,461.58,1.0,48,,-2.381405621058071,8.764733510026499
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768990085967,805.288,466.591,1.0,48,,-1.4518860909872482,8.443164111767402
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768993009967,798.564,470.523,1.0,48,,-1.888714526986755,8.188467198382792
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060768999218967,790.012,458.154,1.0,48,,-2.4480097970206582,8.985728698641065
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769002315967,796.151,464.289,1.0,48,,-2.0468997135663254,8.590660977999905
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769008574967,821.7,503.298,1.0,48,,-0.3830619302536011,6.0729355659902335
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769014859967,799.725,478.593,1.0,48,,-1.811879110986246,7.667432459530845
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769018000967,807.539,467.021,1.0,48,,-1.3053692382312718,8.415649971924989
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769024262967,817.16,474.794,1.0,48,,-0.6788394655168077,7.914354858748855
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769027491967,818.636,491.834,1.0,48,,-0.5822101513313518,6.8135846161916005
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769033929967,808.717,468.805,1.0,48,,-1.2284751295818157,8.300553084969017
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769039905967,811.171,464.417,1.0,48,,-1.0692404762945336,8.58411307518599
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769042994967,771.505,450.509,1.0,48,,-3.6561129193546322,9.474841501767388
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769049261967,829.837,478.9,1.0,48,,0.1454324110439657,7.649492320961919
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769052590967,840.445,475.062,1.0,48,,0.8354190290833245,7.897257510697961
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769058603967,848.355,458.857,1.0,48,,1.3524735786905377,8.943463690286425
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769064987967,831.262,481.29,1.0,48,,0.23797909742420287,7.495125948361259
71cb6c6a-927f-462e-ba70-a0ceaa885e3b,8097783b-e684-476c-8b4d-3b1cf647ff75,1703060769068033967,840.785,483.64,1.0,48,,0.8567405238868532,7.343158945230733
