gaze_ts,worldFrame,confidence,world_gazeX,world_gazeY,ref_gazeX,ref_gazeY,mapped,number_matches
1703060766280.471,234.0,1.0,298.539375,183.613875,465.726,292.205,1.0,158.0
1703060766287.1282,234.0,1.0,296.800125,187.70775,464.378,294.758,1.0,158.0
1703060766289.888,234.0,1.0,296.3295,184.9785,463.949,292.787,1.0,158.0
1703060766296.11,234.0,1.0,295.286625,179.424,463.006,288.756,1.0,158.0
1703060766302.367,234.0,1.0,294.196125,184.463625,462.212,292.076,1.0,158.0
1703060766305.9248,234.0,1.0,292.814625,183.447375,461.079,291.146,1.0,158.0
1703060766311.7698,234.0,1.0,292.14975,183.025125,460.536,290.745,1.0,158.0
1703060766314.841,234.0,1.0,296.734125,184.503,464.27,292.524,1.0,158.0
1703060766321.122,234.0,1.0,294.774,183.704625,462.666,291.646,1.0,158.0
1703060766327.39,234.0,1.0,294.80775,183.226875,462.685,291.32,1.0,158.0
1703060766330.442,234.0,1.0,300.253125,187.72500000000002,467.196,295.354,1.0,158.0
1703060766336.768,234.0,1.0,299.224125,187.98524999999998,466.358,295.361,1.0,158.0
1703060766339.852,234.0,1.0,294.555,184.57275,462.504,292.211,1.0,158.0
1703060766346.2,234.0,1.0,295.357125,183.05100000000002,463.127,291.288,1.0,158.0
1703060766352.3909,234.0,1.0,294.62175,182.423625,462.52,290.732,1.0,158.0
1703060766355.5342,234.0,1.0,298.52625,182.038875,465.689,291.105,1.0,158.0
1703060766361.796,234.0,1.0,291.247125,179.85375,459.752,288.405,1.0,158.0
1703060766364.898,234.0,1.0,295.15875,182.055,462.948,290.564,1.0,158.0
1703060766371.134,234.0,1.0,299.60175,186.370125,466.64,294.301,1.0,158.0
1703060766377.4019,236.0,1.0,294.17625000000004,183.88649999999998,460.946,292.835,1.0,157.0
1703060766380.534,236.0,1.0,297.51525000000004,180.205875,463.854,290.883,1.0,157.0
1703060766386.923,236.0,1.0,299.349,181.43925,465.471,292.107,1.0,157.0
1703060766389.9111,236.0,1.0,303.595125,184.189875,469.228,294.879,1.0,157.0
